datetime,powerConsumptionTotal_MW,fossilFree_%,renewable_%,isEstimated,estimationMethod
2024-08-24 08:00:00+00:00,26040,93,67,False,
2024-08-24 09:00:00+00:00,26688,94,70,False,
2024-08-24 10:00:00+00:00,27131,94,71,False,
2024-08-24 11:00:00+00:00,27826,94,71,False,
2024-08-24 12:00:00+00:00,28321,94,71,False,
2024-08-24 13:00:00+00:00,28140,95,71,False,
2024-08-24 14:00:00+00:00,27781,94,71,False,
2024-08-24 15:00:00+00:00,28137,94,72,False,
2024-08-24 16:00:00+00:00,28606,93,70,False,
2024-08-24 17:00:00+00:00,29082,87,62,False,
2024-08-24 18:00:00+00:00,29428,80,53,False,
2024-08-24 19:00:00+00:00,30241,77,51,False,
2024-08-24 20:00:00+00:00,29289,79,52,False,
2024-08-24 21:00:00+00:00,27430,80,52,False,
2024-08-24 22:00:00+00:00,25772,81,50,False,
2024-08-24 23:00:00+00:00,24412,81,50,False,
2024-08-25 00:00:00+00:00,23119,82,50,False,
2024-08-25 01:00:00+00:00,22329,82,49,False,
2024-08-25 02:00:00+00:00,21866,83,49,False,
2024-08-25 03:00:00+00:00,21547,83,48,False,
2024-08-25 04:00:00+00:00,21718,82,47,False,
2024-08-25 05:00:00+00:00,21806,82,47,False,
2024-08-25 06:00:00+00:00,21513,85,50,False,
2024-08-25 07:00:00+00:00,22191,88,57,False,
2024-08-25 08:00:00+00:00,23021,92,62,False,
2024-08-25 09:00:00+00:00,23556,94,65,False,
2024-08-25 10:00:00+00:00,24193,94,67,False,
2024-08-25 11:00:00+00:00,25158,94,68,False,
2024-08-25 12:00:00+00:00,26116,94,69,False,
2024-08-25 13:00:00+00:00,25997,95,69,False,
2024-08-25 14:00:00+00:00,25722,94,68,False,
2024-08-25 15:00:00+00:00,25922,94,70,False,
2024-08-25 16:00:00+00:00,26427,92,70,False,
2024-08-25 17:00:00+00:00,26865,88,64,False,
2024-08-25 18:00:00+00:00,27519,82,56,False,
2024-08-25 19:00:00+00:00,29051,78,52,False,
2024-08-25 20:00:00+00:00,28991,78,52,False,
2024-08-25 21:00:00+00:00,27277,80,53,False,
2024-08-25 22:00:00+00:00,25621,82,51,False,
2024-08-25 23:00:00+00:00,24069,82,49,False,
2024-08-26 00:00:00+00:00,22923,81,47,False,
2024-08-26 01:00:00+00:00,22199,81,46,False,
2024-08-26 02:00:00+00:00,21842,81,45,False,
2024-08-26 03:00:00+00:00,22062,80,44,False,
2024-08-26 04:00:00+00:00,23738,78,44,False,
2024-08-26 05:00:00+00:00,26149,76,44,False,
2024-08-26 06:00:00+00:00,27470,76,46,False,
2024-08-26 07:00:00+00:00,28780,83,56,False,
2024-08-26 08:00:00+00:00,29553,90,65,False,
2024-08-26 09:00:00+00:00,29911,92,68,False,
2024-08-26 10:00:00+00:00,30482,92,69,False,
2024-08-26 11:00:00+00:00,31206,91,68,False,
2024-08-26 12:00:00+00:00,31554,91,68,False,
2024-08-26 13:00:00+00:00,31183,91,67,False,
2024-08-26 14:00:00+00:00,31006,90,66,False,
2024-08-26 15:00:00+00:00,31258,87,64,False,
2024-08-26 16:00:00+00:00,31564,80,59,False,
2024-08-26 17:00:00+00:00,31674,72,50,False,
2024-08-26 18:00:00+00:00,31865,63,39,False,
2024-08-26 19:00:00+00:00,32819,62,37,False,
2024-08-26 20:00:00+00:00,31469,62,37,False,
2024-08-26 21:00:00+00:00,29187,63,36,False,
2024-08-26 22:00:00+00:00,27399,64,36,False,
2024-08-26 23:00:00+00:00,25972,65,35,False,
2024-08-27 00:00:00+00:00,24713,64,32,False,
2024-08-27 01:00:00+00:00,23969,64,31,False,
2024-08-27 02:00:00+00:00,23614,64,30,False,
2024-08-27 03:00:00+00:00,23727,63,30,False,
2024-08-27 04:00:00+00:00,25169,62,31,False,
2024-08-27 05:00:00+00:00,27345,62,33,False,
2024-08-27 06:00:00+00:00,28473,63,35,False,
2024-08-27 07:00:00+00:00,29585,72,46,False,
2024-08-27 08:00:00+00:00,30399,83,58,False,
2024-08-27 09:00:00+00:00,30863,87,63,False,
2024-08-27 10:00:00+00:00,31427,88,65,False,
2024-08-27 11:00:00+00:00,32179,88,65,False,
2024-08-27 12:00:00+00:00,32536,89,66,False,
2024-08-27 13:00:00+00:00,32174,89,66,False,
2024-08-27 14:00:00+00:00,32121,88,65,False,
2024-08-27 15:00:00+00:00,32321,87,63,False,
2024-08-27 16:00:00+00:00,32535,81,61,False,
2024-08-27 17:00:00+00:00,32681,72,52,False,
2024-08-27 18:00:00+00:00,32734,61,38,False,
2024-08-27 19:00:00+00:00,33720,58,34,False,
2024-08-27 20:00:00+00:00,32262,58,33,False,
2024-08-27 21:00:00+00:00,29910,59,33,False,
2024-08-27 22:00:00+00:00,28111,59,31,False,
2024-08-27 23:00:00+00:00,26584,60,30,False,
2024-08-28 00:00:00+00:00,25346,61,29,False,
2024-08-28 01:00:00+00:00,24563,60,27,False,
2024-08-28 02:00:00+00:00,24085,59,26,False,
2024-08-28 03:00:00+00:00,24199,58,25,False,
2024-08-28 04:00:00+00:00,25582,57,25,False,
2024-08-28 05:00:00+00:00,27842,58,29,False,
2024-08-28 06:00:00+00:00,28939,60,33,False,
2024-08-28 07:00:00+00:00,30123,69,43,False,
2024-08-28 08:00:00+00:00,30943,80,55,False,
2024-08-28 09:00:00+00:00,31465,85,62,False,
2024-08-28 10:00:00+00:00,32183,87,65,False,
2024-08-28 11:00:00+00:00,32818,89,68,False,
2024-08-28 12:00:00+00:00,33211,90,69,False,
2024-08-28 13:00:00+00:00,32779,90,70,False,
2024-08-28 14:00:00+00:00,32573,90,70,False,
2024-08-28 15:00:00+00:00,32743,88,68,False,
2024-08-28 16:00:00+00:00,32921,84,65,False,
2024-08-28 17:00:00+00:00,32899,78,58,False,
2024-08-28 18:00:00+00:00,32941,71,49,False,
2024-08-28 19:00:00+00:00,33877,70,47,False,
2024-08-28 20:00:00+00:00,32353,70,46,False,
2024-08-28 21:00:00+00:00,29871,71,45,False,
2024-08-28 22:00:00+00:00,27838,70,42,False,
2024-08-28 23:00:00+00:00,26389,71,41,False,
2024-08-29 00:00:00+00:00,25182,70,38,False,
2024-08-29 01:00:00+00:00,24345,69,37,False,
2024-08-29 02:00:00+00:00,23931,70,37,False,
2024-08-29 03:00:00+00:00,24010,69,36,False,
2024-08-29 04:00:00+00:00,25370,67,36,False,
2024-08-29 05:00:00+00:00,27719,67,39,False,
2024-08-29 06:00:00+00:00,29028,68,41,False,
2024-08-29 07:00:00+00:00,30269,71,46,False,
2024-08-29 08:00:00+00:00,31164,76,52,False,
2024-08-29 09:00:00+00:00,31445,81,57,False,
2024-08-29 10:00:00+00:00,31870,85,61,False,
2024-08-29 11:00:00+00:00,32355,85,62,False,
2024-08-29 12:00:00+00:00,32526,85,62,False,
2024-08-29 13:00:00+00:00,32245,85,62,False,
2024-08-29 14:00:00+00:00,31890,84,62,False,
2024-08-29 15:00:00+00:00,31787,82,61,False,
2024-08-29 16:00:00+00:00,31898,79,59,False,
2024-08-29 17:00:00+00:00,31832,72,53,False,
2024-08-29 18:00:00+00:00,32283,67,46,False,
2024-08-29 19:00:00+00:00,33366,63,41,False,
2024-08-29 20:00:00+00:00,31684,63,40,False,
2024-08-29 21:00:00+00:00,29335,65,40,False,
2024-08-29 22:00:00+00:00,27485,65,38,False,
2024-08-29 23:00:00+00:00,26130,67,38,False,
2024-08-30 00:00:00+00:00,24795,67,37,False,
2024-08-30 01:00:00+00:00,23917,67,37,False,
2024-08-30 02:00:00+00:00,23476,66,34,False,
2024-08-30 03:00:00+00:00,23648,64,32,False,
2024-08-30 04:00:00+00:00,25016,64,33,False,
2024-08-30 05:00:00+00:00,27263,64,35,False,
2024-08-30 06:00:00+00:00,28378,64,37,False,
2024-08-30 07:00:00+00:00,29532,70,45,False,
2024-08-30 08:00:00+00:00,30195,79,56,False,
2024-08-30 09:00:00+00:00,30845,84,61,False,
2024-08-30 10:00:00+00:00,31262,86,64,False,
2024-08-30 11:00:00+00:00,32056,88,66,False,
2024-08-30 12:00:00+00:00,32032,88,66,False,
2024-08-30 13:00:00+00:00,31468,88,66,False,
2024-08-30 14:00:00+00:00,31310,87,65,False,
2024-08-30 15:00:00+00:00,31452,85,63,False,
2024-08-30 16:00:00+00:00,31564,79,57,False,
2024-08-30 17:00:00+00:00,31379,73,49,False,
2024-08-30 18:00:00+00:00,31244,68,44,False,
2024-08-30 19:00:00+00:00,32152,65,41,False,
2024-08-30 20:00:00+00:00,30259,65,41,False,
2024-08-30 21:00:00+00:00,27915,67,40,False,
2024-08-30 22:00:00+00:00,26445,67,38,False,
2024-08-30 23:00:00+00:00,25342,67,38,False,
2024-08-31 00:00:00+00:00,24092,68,37,False,
2024-08-31 01:00:00+00:00,23269,69,37,False,
2024-08-31 02:00:00+00:00,22619,68,34,False,
2024-08-31 03:00:00+00:00,22399,67,33,False,
2024-08-31 04:00:00+00:00,22437,67,33,False,
2024-08-31 05:00:00+00:00,22985,67,33,False,
2024-08-31 06:00:00+00:00,23317,70,38,False,
2024-08-31 07:00:00+00:00,24546,76,46,False,
2024-08-31 08:00:00+00:00,25744,82,53,False,
2024-08-31 09:00:00+00:00,26210,86,59,False,
2024-08-31 10:00:00+00:00,26797,88,63,False,
2024-08-31 11:00:00+00:00,27325,87,63,False,
2024-08-31 12:00:00+00:00,27700,88,65,False,
2024-08-31 13:00:00+00:00,27369,89,66,False,
2024-08-31 14:00:00+00:00,26949,89,65,False,
2024-08-31 15:00:00+00:00,27216,87,62,False,
2024-08-31 16:00:00+00:00,27548,82,58,False,
2024-08-31 17:00:00+00:00,27889,71,47,False,
2024-08-31 18:00:00+00:00,28228,65,38,False,
2024-08-31 19:00:00+00:00,29449,63,38,False,
2024-08-31 20:00:00+00:00,28202,65,38,False,
2024-08-31 21:00:00+00:00,26399,65,36,False,
2024-08-31 22:00:00+00:00,24882,64,32,False,
2024-08-31 23:00:00+00:00,23523,62,29,False,
2024-09-01 00:00:00+00:00,22467,61,26,False,
2024-09-01 01:00:00+00:00,21664,60,24,False,
2024-09-01 02:00:00+00:00,21197,60,24,False,
2024-09-01 03:00:00+00:00,20962,61,23,False,
2024-09-01 04:00:00+00:00,21063,60,23,False,
2024-09-01 05:00:00+00:00,21295,62,25,False,
2024-09-01 06:00:00+00:00,21292,65,28,False,
2024-09-01 07:00:00+00:00,22147,73,39,False,
2024-09-01 08:00:00+00:00,23162,82,51,False,
2024-09-01 09:00:00+00:00,23019,87,57,False,
2024-09-01 10:00:00+00:00,22456,89,61,False,
2024-09-01 11:00:00+00:00,22904,89,61,False,
2024-09-01 12:00:00+00:00,25691,91,65,False,
2024-09-01 13:00:00+00:00,25218,91,65,False,
2024-09-01 14:00:00+00:00,24936,91,64,False,
2024-09-01 15:00:00+00:00,25241,89,65,False,
2024-09-01 16:00:00+00:00,25971,85,61,False,
2024-09-01 17:00:00+00:00,26414,75,49,False,
2024-09-01 18:00:00+00:00,27091,65,35,False,
2024-09-01 19:00:00+00:00,28746,61,31,False,
2024-09-01 20:00:00+00:00,28340,60,30,False,
2024-09-01 21:00:00+00:00,26537,62,31,False,
2024-09-01 22:00:00+00:00,24847,65,31,False,
2024-09-01 23:00:00+00:00,23474,66,30,False,
2024-09-02 00:00:00+00:00,22431,65,28,False,
2024-09-02 01:00:00+00:00,21983,64,26,False,
2024-09-02 02:00:00+00:00,21744,63,24,False,
2024-09-02 03:00:00+00:00,22034,63,24,False,
2024-09-02 04:00:00+00:00,23888,63,27,False,
2024-09-02 05:00:00+00:00,26842,64,32,False,
2024-09-02 06:00:00+00:00,28478,61,34,False,
2024-09-02 07:00:00+00:00,29587,68,44,False,
2024-09-02 08:00:00+00:00,30379,80,56,False,
2024-09-02 09:00:00+00:00,30769,84,61,False,
2024-09-02 10:00:00+00:00,31256,85,62,False,
2024-09-02 11:00:00+00:00,31987,85,62,False,
2024-09-02 12:00:00+00:00,32186,86,63,False,
2024-09-02 13:00:00+00:00,31671,86,63,False,
2024-09-02 14:00:00+00:00,31538,85,63,False,
2024-09-02 15:00:00+00:00,31996,84,63,False,
2024-09-02 16:00:00+00:00,32135,80,60,False,
2024-09-02 17:00:00+00:00,31792,74,54,False,
2024-09-02 18:00:00+00:00,31951,67,46,False,
2024-09-02 19:00:00+00:00,32913,68,46,False,
2024-09-02 20:00:00+00:00,30658,70,46,False,
2024-09-02 21:00:00+00:00,28503,72,44,False,
2024-09-02 22:00:00+00:00,26573,75,43,False,
2024-09-02 23:00:00+00:00,25308,77,44,False,
2024-09-03 00:00:00+00:00,24070,78,42,False,
2024-09-03 01:00:00+00:00,23471,77,41,False,
2024-09-03 02:00:00+00:00,23123,77,41,False,
2024-09-03 03:00:00+00:00,23322,77,41,False,
2024-09-03 04:00:00+00:00,24831,74,40,False,
2024-09-03 05:00:00+00:00,27405,70,39,False,
2024-09-03 06:00:00+00:00,28887,67,43,False,
2024-09-03 07:00:00+00:00,29645,71,49,False,
2024-09-03 08:00:00+00:00,30864,79,58,False,
2024-09-03 09:00:00+00:00,31621,83,63,False,
2024-09-03 10:00:00+00:00,31938,84,65,False,
2024-09-03 11:00:00+00:00,32126,84,66,False,
2024-09-03 12:00:00+00:00,31885,86,67,False,
2024-09-03 13:00:00+00:00,31005,86,68,False,
2024-09-03 14:00:00+00:00,30623,87,68,False,
2024-09-03 15:00:00+00:00,30550,87,68,False,
2024-09-03 16:00:00+00:00,30605,84,65,False,
2024-09-03 17:00:00+00:00,30718,76,56,False,
2024-09-03 18:00:00+00:00,31334,69,48,False,
2024-09-03 19:00:00+00:00,32250,68,46,False,
2024-09-03 20:00:00+00:00,29735,69,47,False,
2024-09-03 21:00:00+00:00,27299,72,46,False,
2024-09-03 22:00:00+00:00,25607,75,44,False,
2024-09-03 23:00:00+00:00,24256,78,44,False,
2024-09-04 00:00:00+00:00,23217,78,43,False,
2024-09-04 01:00:00+00:00,22706,77,41,False,
2024-09-04 02:00:00+00:00,22463,77,40,False,
2024-09-04 03:00:00+00:00,22641,77,40,False,
2024-09-04 04:00:00+00:00,24365,75,41,False,
2024-09-04 05:00:00+00:00,27012,73,43,False,
2024-09-04 06:00:00+00:00,28297,71,47,False,
2024-09-04 07:00:00+00:00,29558,76,54,False,
2024-09-04 08:00:00+00:00,30060,84,64,False,
2024-09-04 09:00:00+00:00,30383,89,70,False,
2024-09-04 10:00:00+00:00,30382,89,71,False,
2024-09-04 11:00:00+00:00,30687,89,71,False,
2024-09-04 12:00:00+00:00,30385,89,71,False,
2024-09-04 13:00:00+00:00,29166,89,70,False,
2024-09-04 14:00:00+00:00,28614,89,70,False,
2024-09-04 15:00:00+00:00,28778,89,70,False,
2024-09-04 16:00:00+00:00,29099,88,69,False,
2024-09-04 17:00:00+00:00,29399,80,60,False,
2024-09-04 18:00:00+00:00,30013,70,48,False,
2024-09-04 19:00:00+00:00,31204,67,44,False,
2024-09-04 20:00:00+00:00,29014,70,45,False,
2024-09-04 21:00:00+00:00,26711,72,44,False,
2024-09-04 22:00:00+00:00,24978,76,45,False,
2024-09-04 23:00:00+00:00,23620,75,43,False,
2024-09-05 00:00:00+00:00,22695,75,41,False,
2024-09-05 01:00:00+00:00,22226,75,40,False,
2024-09-05 02:00:00+00:00,21993,75,39,False,
2024-09-05 03:00:00+00:00,22130,73,38,False,
2024-09-05 04:00:00+00:00,23691,72,38,False,
2024-09-05 05:00:00+00:00,26455,72,40,False,
2024-09-05 06:00:00+00:00,27674,72,43,False,
2024-09-05 07:00:00+00:00,28367,78,51,False,
2024-09-05 08:00:00+00:00,28678,85,60,False,
2024-09-05 09:00:00+00:00,28678,89,65,False,
2024-09-05 10:00:00+00:00,28945,89,67,False,
2024-09-05 11:00:00+00:00,29224,90,67,False,
2024-09-05 12:00:00+00:00,29154,90,67,False,
2024-09-05 13:00:00+00:00,28643,90,67,False,
2024-09-05 14:00:00+00:00,28653,90,66,False,
2024-09-05 15:00:00+00:00,28924,88,64,False,
2024-09-05 16:00:00+00:00,29407,83,61,False,
2024-09-05 17:00:00+00:00,29741,74,51,False,
2024-09-05 18:00:00+00:00,30341,67,41,False,
2024-09-05 19:00:00+00:00,31293,67,41,False,
2024-09-05 20:00:00+00:00,29291,69,42,False,
2024-09-05 21:00:00+00:00,26898,71,43,False,
2024-09-05 22:00:00+00:00,25224,75,42,False,
2024-09-05 23:00:00+00:00,24153,77,44,False,
2024-09-06 00:00:00+00:00,23045,77,42,False,
2024-09-06 01:00:00+00:00,22380,77,42,False,
2024-09-06 02:00:00+00:00,22169,76,42,False,
2024-09-06 03:00:00+00:00,22352,76,42,False,
2024-09-06 04:00:00+00:00,23909,77,44,False,
2024-09-06 05:00:00+00:00,26578,75,45,False,
2024-09-06 06:00:00+00:00,27984,74,47,False,
2024-09-06 07:00:00+00:00,28853,80,57,False,
2024-09-06 08:00:00+00:00,29263,87,67,False,
2024-09-06 09:00:00+00:00,29286,91,72,False,
2024-09-06 10:00:00+00:00,29345,91,73,False,
2024-09-06 11:00:00+00:00,29708,92,73,False,
2024-09-06 12:00:00+00:00,29350,92,73,False,
2024-09-06 13:00:00+00:00,28466,92,73,False,
2024-09-06 14:00:00+00:00,27857,92,73,False,
2024-09-06 15:00:00+00:00,28403,91,72,False,
2024-09-06 16:00:00+00:00,28866,89,70,False,
2024-09-06 17:00:00+00:00,29100,79,58,False,
2024-09-06 18:00:00+00:00,29662,71,46,False,
2024-09-06 19:00:00+00:00,30666,67,42,False,
2024-09-06 20:00:00+00:00,28549,66,41,False,
2024-09-06 21:00:00+00:00,26185,68,41,False,
2024-09-06 22:00:00+00:00,24644,72,41,False,
2024-09-06 23:00:00+00:00,23556,76,42,False,
2024-09-07 00:00:00+00:00,22488,76,41,False,
2024-09-07 01:00:00+00:00,21620,76,39,False,
2024-09-07 02:00:00+00:00,21103,76,39,False,
2024-09-07 03:00:00+00:00,20924,77,40,False,
2024-09-07 04:00:00+00:00,21180,76,40,False,
2024-09-07 05:00:00+00:00,21921,75,39,False,
2024-09-07 06:00:00+00:00,22277,77,42,False,
2024-09-07 07:00:00+00:00,23266,86,57,False,
2024-09-07 08:00:00+00:00,24220,91,68,False,
2024-09-07 09:00:00+00:00,24614,93,72,False,
2024-09-07 10:00:00+00:00,24737,93,73,False,
2024-09-07 11:00:00+00:00,25025,93,72,False,
2024-09-07 12:00:00+00:00,25135,93,71,False,
2024-09-07 13:00:00+00:00,24360,92,70,False,
2024-09-07 14:00:00+00:00,24136,91,69,False,
2024-09-07 15:00:00+00:00,24355,89,65,False,
2024-09-07 16:00:00+00:00,24988,85,59,False,
2024-09-07 17:00:00+00:00,25466,73,46,False,
2024-09-07 18:00:00+00:00,26079,68,38,False,
2024-09-07 19:00:00+00:00,27317,65,36,False,
2024-09-07 20:00:00+00:00,25951,65,35,False,
2024-09-07 21:00:00+00:00,24214,67,35,False,
2024-09-07 22:00:00+00:00,22750,69,37,False,
2024-09-07 23:00:00+00:00,21437,71,36,False,
2024-09-08 00:00:00+00:00,20495,71,34,False,
2024-09-08 01:00:00+00:00,19919,71,33,False,
2024-09-08 02:00:00+00:00,19620,68,30,False,
2024-09-08 03:00:00+00:00,19423,67,29,False,
2024-09-08 04:00:00+00:00,19594,68,30,False,
2024-09-08 05:00:00+00:00,20049,69,30,False,
2024-09-08 06:00:00+00:00,20201,72,34,False,
2024-09-08 07:00:00+00:00,20963,79,47,False,
2024-09-08 08:00:00+00:00,21756,88,62,False,
2024-09-08 09:00:00+00:00,22255,91,68,False,
2024-09-08 10:00:00+00:00,22310,91,69,False,
2024-09-08 11:00:00+00:00,22736,91,68,False,
2024-09-08 12:00:00+00:00,22884,91,69,False,
2024-09-08 13:00:00+00:00,21925,91,68,False,
2024-09-08 14:00:00+00:00,21316,90,67,False,
2024-09-08 15:00:00+00:00,21695,90,67,False,
2024-09-08 16:00:00+00:00,22863,90,68,False,
2024-09-08 17:00:00+00:00,24039,86,62,False,
2024-09-08 18:00:00+00:00,25304,75,48,False,
2024-09-08 19:00:00+00:00,26838,74,47,False,
2024-09-08 20:00:00+00:00,26009,73,46,False,
2024-09-08 21:00:00+00:00,24204,74,45,False,
2024-09-08 22:00:00+00:00,22505,75,46,False,
2024-09-08 23:00:00+00:00,21411,75,45,False,
2024-09-09 00:00:00+00:00,20529,75,44,False,
2024-09-09 01:00:00+00:00,20077,74,43,False,
2024-09-09 02:00:00+00:00,19920,75,42,False,
2024-09-09 03:00:00+00:00,20275,74,41,False,
2024-09-09 04:00:00+00:00,22184,72,41,False,
2024-09-09 05:00:00+00:00,25226,72,43,False,
2024-09-09 06:00:00+00:00,26917,74,47,False,
2024-09-09 07:00:00+00:00,27340,80,57,False,
2024-09-09 08:00:00+00:00,27337,88,67,False,
2024-09-09 09:00:00+00:00,27446,91,71,False,
2024-09-09 10:00:00+00:00,27770,91,72,False,
2024-09-09 11:00:00+00:00,28112,91,72,False,
2024-09-09 12:00:00+00:00,28331,91,71,False,
2024-09-09 13:00:00+00:00,27640,91,71,False,
2024-09-09 14:00:00+00:00,27493,91,71,False,
2024-09-09 15:00:00+00:00,28014,91,70,False,
2024-09-09 16:00:00+00:00,28518,88,68,False,
2024-09-09 17:00:00+00:00,28995,79,56,False,
2024-09-09 18:00:00+00:00,29939,70,46,False,
2024-09-09 19:00:00+00:00,31056,70,47,False,
2024-09-09 20:00:00+00:00,28779,72,47,False,
2024-09-09 21:00:00+00:00,26404,73,46,False,
2024-09-09 22:00:00+00:00,24594,76,49,False,
2024-09-09 23:00:00+00:00,23301,77,49,False,
2024-09-10 00:00:00+00:00,22375,76,46,False,
2024-09-10 01:00:00+00:00,21855,75,45,False,
2024-09-10 02:00:00+00:00,21721,76,44,False,
2024-09-10 03:00:00+00:00,21955,75,43,False,
2024-09-10 04:00:00+00:00,23507,74,44,False,
2024-09-10 05:00:00+00:00,26538,72,45,False,
2024-09-10 06:00:00+00:00,28087,74,49,False,
2024-09-10 07:00:00+00:00,28577,80,57,False,
2024-09-10 08:00:00+00:00,28566,88,66,False,
2024-09-10 09:00:00+00:00,28477,90,69,False,
2024-09-10 10:00:00+00:00,28223,92,71,False,
2024-09-10 11:00:00+00:00,28644,92,72,False,
2024-09-10 12:00:00+00:00,28470,92,71,False,
2024-09-10 13:00:00+00:00,27802,91,70,False,
2024-09-10 14:00:00+00:00,27751,91,71,False,
2024-09-10 15:00:00+00:00,28337,91,70,False,
2024-09-10 16:00:00+00:00,28976,88,68,False,
2024-09-10 17:00:00+00:00,29585,79,57,False,
2024-09-10 18:00:00+00:00,30794,70,48,False,
2024-09-10 19:00:00+00:00,31795,69,46,False,
2024-09-10 20:00:00+00:00,29251,71,47,False,
2024-09-10 21:00:00+00:00,26568,73,46,False,
2024-09-10 22:00:00+00:00,24958,77,49,False,
2024-09-10 23:00:00+00:00,23901,78,49,False,
2024-09-11 00:00:00+00:00,22858,79,48,False,
2024-09-11 01:00:00+00:00,22261,79,47,False,
2024-09-11 02:00:00+00:00,22005,80,48,False,
2024-09-11 03:00:00+00:00,22061,79,48,False,
2024-09-11 04:00:00+00:00,23518,78,48,False,
2024-09-11 05:00:00+00:00,26197,77,49,False,
2024-09-11 06:00:00+00:00,27336,76,50,False,
2024-09-11 07:00:00+00:00,27684,83,60,False,
2024-09-11 08:00:00+00:00,27734,88,67,False,
2024-09-11 09:00:00+00:00,27742,91,70,False,
2024-09-11 10:00:00+00:00,27649,91,71,False,
2024-09-11 11:00:00+00:00,28055,92,72,False,
2024-09-11 12:00:00+00:00,27894,91,72,False,
2024-09-11 13:00:00+00:00,27238,91,72,False,
2024-09-11 14:00:00+00:00,26840,92,72,False,
2024-09-11 15:00:00+00:00,27633,91,71,False,
2024-09-11 16:00:00+00:00,28048,88,68,False,
2024-09-11 17:00:00+00:00,28341,79,57,False,
2024-09-11 18:00:00+00:00,29437,71,48,False,
2024-09-11 19:00:00+00:00,30696,70,46,False,
2024-09-11 20:00:00+00:00,28424,71,46,False,
2024-09-11 21:00:00+00:00,25965,73,46,False,
2024-09-11 22:00:00+00:00,24463,76,44,False,
2024-09-11 23:00:00+00:00,23312,77,44,False,
2024-09-12 00:00:00+00:00,22420,76,42,False,
2024-09-12 01:00:00+00:00,22039,77,42,False,
2024-09-12 02:00:00+00:00,21877,78,43,False,
2024-09-12 03:00:00+00:00,22104,76,42,False,
2024-09-12 04:00:00+00:00,23775,74,44,False,
2024-09-12 05:00:00+00:00,26795,71,46,False,
2024-09-12 06:00:00+00:00,28394,71,47,False,
2024-09-12 07:00:00+00:00,28815,76,53,False,
2024-09-12 08:00:00+00:00,28876,84,63,False,
2024-09-12 09:00:00+00:00,29150,89,69,False,
2024-09-12 10:00:00+00:00,29400,91,72,False,
2024-09-12 11:00:00+00:00,29616,92,74,False,
2024-09-12 12:00:00+00:00,29373,92,74,False,
2024-09-12 13:00:00+00:00,28902,92,73,False,
2024-09-12 14:00:00+00:00,28542,92,72,False,
2024-09-12 15:00:00+00:00,28935,91,72,False,
2024-09-12 16:00:00+00:00,29205,88,68,False,
2024-09-12 17:00:00+00:00,29615,80,60,False,
2024-09-12 18:00:00+00:00,30597,75,54,False,
2024-09-12 19:00:00+00:00,31688,74,53,False,
2024-09-12 20:00:00+00:00,29037,73,51,False,
2024-09-12 21:00:00+00:00,26526,76,52,False,
2024-09-12 22:00:00+00:00,24960,81,54,False,
2024-09-12 23:00:00+00:00,23753,82,54,False,
2024-09-13 00:00:00+00:00,22837,81,51,False,
2024-09-13 01:00:00+00:00,22182,80,50,False,
2024-09-13 02:00:00+00:00,21909,81,50,False,
2024-09-13 03:00:00+00:00,22073,81,51,False,
2024-09-13 04:00:00+00:00,23754,81,53,False,
2024-09-13 05:00:00+00:00,26673,80,55,False,
2024-09-13 06:00:00+00:00,28092,80,57,False,
2024-09-13 07:00:00+00:00,28465,84,63,False,
2024-09-13 08:00:00+00:00,28286,90,70,False,
2024-09-13 09:00:00+00:00,27909,92,72,False,
2024-09-13 10:00:00+00:00,27759,92,73,False,
2024-09-13 11:00:00+00:00,27824,92,72,False,
